    Finished `release` profile [optimized] target(s) in 0.03s
     Running `target\release\semiotic-emergence.exe 42 10000`
gen 3460 | avg    23.7 | max    95.0 | signals 769 | icon -0.039 | MI 0.023 | jsd 0.161/0.049 | sym [0.000,0.139,0.173] | sil -0.501
gen 3470 | avg    20.4 | max    67.0 | signals 717 | icon -0.033 | MI 0.024 | jsd 0.210/0.065 | sym [0.000,0.088,0.125] | sil -0.186
gen 3480 | avg    20.1 | max    47.0 | signals 713 | icon -0.050 | MI 0.013 | jsd 0.129/0.075 | sym [0.000,0.049,0.120] | sil -0.366
gen 3490 | avg    24.5 | max    69.0 | signals 726 | icon -0.029 | MI 0.019 | jsd 0.166/0.099 | sym [0.000,0.091,0.101] | sil -0.479
gen 3500 | avg    25.7 | max    85.0 | signals 754 | icon -0.038 | MI 0.015 | jsd 0.128/0.178 | sym [0.000,0.071,0.124] | sil -0.351
gen 3510 | avg    35.4 | max    91.0 | signals 1261 | icon -0.016 | MI 0.006 | jsd 0.202/0.185 | sym [0.000,0.144,0.103] | sil -0.257
gen 3520 | avg    25.6 | max    87.0 | signals 837 | icon -0.026 | MI 0.008 | jsd 0.120/0.075 | sym [0.000,0.089,0.077] | sil -0.426
gen 3530 | avg    25.6 | max    70.0 | signals 777 | icon -0.027 | MI 0.012 | jsd 0.110/0.133 | sym [0.000,0.079,0.103] | sil -0.412
gen 3540 | avg    32.6 | max   101.0 | signals 1205 | icon -0.029 | MI 0.007 | jsd 0.156/0.092 | sym [0.000,0.144,0.092] | sil -0.513
gen 3550 | avg    30.1 | max    98.0 | signals 1037 | icon -0.026 | MI 0.007 | jsd 0.079/0.129 | sym [0.000,0.094,0.024] | sil -0.500
gen 3560 | avg    20.0 | max    61.0 | signals 692 | icon -0.049 | MI 0.021 | jsd 0.120/0.092 | sym [0.000,0.092,0.118] | sil -0.235
gen 3570 | avg    22.6 | max    78.0 | signals 854 | icon -0.040 | MI 0.022 | jsd 0.119/0.179 | sym [0.000,0.136,0.041] | sil -0.534
gen 3580 | avg    19.6 | max    85.0 | signals 650 | icon -0.009 | MI 0.070 | jsd 0.099/0.041 | sym [0.000,0.076,0.017] | sil -0.528
gen 3590 | avg    18.9 | max    51.0 | signals 628 | icon -0.024 | MI 0.052 | jsd 0.049/0.123 | sym [0.000,0.019,0.018] | sil -0.369
gen 3600 | avg    24.8 | max    67.0 | signals 829 | icon -0.037 | MI 0.023 | jsd 0.057/0.077 | sym [0.000,0.019,0.016] | sil -0.444
gen 3610 | avg    31.2 | max    88.0 | signals 1078 | icon -0.024 | MI 0.024 | jsd 0.088/0.076 | sym [0.000,0.047,0.037] | sil -0.455
gen 3620 | avg    21.8 | max    64.0 | signals 764 | icon -0.024 | MI 0.019 | jsd 0.044/0.188 | sym [0.000,0.040,0.060] | sil -0.559
gen 3630 | avg    36.2 | max    93.0 | signals 1267 | icon -0.027 | MI 0.010 | jsd 0.143/0.230 | sym [0.000,0.042,0.087] | sil -0.316
gen 3640 | avg    25.0 | max    75.0 | signals 819 | icon -0.039 | MI 0.007 | jsd 0.165/0.081 | sym [0.000,0.069,0.108] | sil -0.438
gen 3650 | avg    26.5 | max    93.0 | signals 930 | icon -0.033 | MI 0.013 | jsd 0.098/0.221 | sym [0.000,0.041,0.071] | sil -0.339
gen 3660 | avg    22.4 | max    67.0 | signals 753 | icon -0.073 | MI 0.043 | jsd 0.118/0.154 | sym [0.000,0.112,0.112] | sil -0.370
gen 3670 | avg    29.5 | max    87.0 | signals 1016 | icon -0.030 | MI 0.049 | jsd 0.161/0.210 | sym [0.000,0.122,0.139] | sil -0.345
gen 3680 | avg    20.8 | max    57.0 | signals 687 | icon -0.048 | MI 0.041 | jsd 0.079/0.036 | sym [0.000,0.079,0.050] | sil -0.206
gen 3690 | avg    39.1 | max   112.0 | signals 1357 | icon -0.021 | MI 0.003 | jsd 0.105/0.090 | sym [0.000,0.079,0.032] | sil -0.365
gen 3700 | avg    25.0 | max    76.0 | signals 941 | icon -0.023 | MI 0.018 | jsd 0.141/0.063 | sym [0.000,0.123,0.109] | sil -0.372
gen 3710 | avg    26.1 | max    72.0 | signals 904 | icon -0.060 | MI 0.018 | jsd 0.107/0.042 | sym [0.000,0.099,0.084] | sil -0.429
gen 3720 | avg    22.6 | max    70.0 | signals 713 | icon -0.007 | MI 0.030 | jsd 0.079/0.180 | sym [0.000,0.007,0.033] | sil -0.382
gen 3730 | avg    41.5 | max   128.0 | signals 1420 | icon -0.020 | MI 0.018 | jsd 0.074/0.352 | sym [0.000,0.064,0.078] | sil -0.351
gen 3740 | avg    23.6 | max    74.0 | signals 761 | icon -0.020 | MI 0.069 | jsd 0.110/0.357 | sym [0.000,0.074,0.040] | sil -0.138
gen 3750 | avg    37.4 | max   118.0 | signals 1445 | icon -0.029 | MI 0.017 | jsd 0.095/0.092 | sym [0.000,0.091,0.090] | sil -0.338
gen 3760 | avg    20.6 | max    59.0 | signals 629 | icon -0.037 | MI 0.036 | jsd 0.161/0.290 | sym [0.000,0.158,0.197] | sil -0.410
gen 3770 | avg    39.5 | max   100.0 | signals 1488 | icon -0.020 | MI 0.018 | jsd 0.092/0.259 | sym [0.000,0.117,0.085] | sil -0.322
gen 3780 | avg    22.6 | max    62.0 | signals 743 | icon -0.066 | MI 0.018 | jsd 0.096/0.170 | sym [0.000,0.144,0.068] | sil -0.394
gen 3790 | avg    23.9 | max    59.0 | signals 817 | icon -0.024 | MI 0.010 | jsd 0.131/0.215 | sym [0.000,0.099,0.100] | sil -0.393
gen 3800 | avg    36.6 | max    93.0 | signals 1376 | icon -0.030 | MI 0.004 | jsd 0.090/0.345 | sym [0.000,0.081,0.104] | sil -0.298
gen 3810 | avg    39.9 | max    96.0 | signals 1555 | icon -0.026 | MI 0.019 | jsd 0.103/0.277 | sym [0.000,0.104,0.058] | sil -0.258
gen 3820 | avg    21.1 | max    71.0 | signals 694 | icon -0.056 | MI 0.044 | jsd 0.144/0.340 | sym [0.000,0.218,0.138] | sil -0.326
gen 3830 | avg    26.4 | max    65.0 | signals 1027 | icon -0.031 | MI 0.028 | jsd 0.096/0.246 | sym [0.000,0.102,0.103] | sil -0.320
gen 3840 | avg    23.0 | max    56.0 | signals 765 | icon -0.052 | MI 0.043 | jsd 0.134/0.340 | sym [0.000,0.192,0.142] | sil -0.497
gen 3850 | avg    21.1 | max    59.0 | signals 742 | icon -0.034 | MI 0.040 | jsd 0.094/0.280 | sym [0.000,0.136,0.064] | sil -0.478
gen 3860 | avg    31.0 | max    91.0 | signals 1079 | icon -0.027 | MI 0.033 | jsd 0.159/0.329 | sym [0.000,0.195,0.086] | sil -0.427
gen 3870 | avg    20.3 | max    58.0 | signals 695 | icon -0.052 | MI 0.030 | jsd 0.046/0.295 | sym [0.000,0.101,0.063] | sil -0.356
gen 3880 | avg    24.2 | max    56.0 | signals 732 | icon -0.025 | MI 0.044 | jsd 0.106/0.375 | sym [0.000,0.153,0.108] | sil -0.501
gen 3890 | avg    21.8 | max    68.0 | signals 675 | icon -0.031 | MI 0.028 | jsd 0.123/0.231 | sym [0.000,0.101,0.168] | sil -0.211
gen 3900 | avg    31.5 | max    71.0 | signals 1220 | icon -0.015 | MI 0.014 | jsd 0.081/0.435 | sym [0.000,0.127,0.062] | sil -0.365
gen 3910 | avg    21.7 | max    78.0 | signals 802 | icon -0.014 | MI 0.065 | jsd 0.074/0.389 | sym [0.000,0.138,0.080] | sil -0.431
gen 3920 | avg    26.2 | max    95.0 | signals 909 | icon -0.040 | MI 0.047 | jsd 0.223/0.381 | sym [0.000,0.268,0.116] | sil -0.373
gen 3930 | avg    20.7 | max    70.0 | signals 675 | icon -0.019 | MI 0.075 | jsd 0.291/0.211 | sym [0.000,0.278,0.172] | sil -0.315
gen 3940 | avg    35.0 | max    77.0 | signals 1270 | icon -0.014 | MI 0.035 | jsd 0.216/0.246 | sym [0.000,0.241,0.142] | sil -0.325
gen 3950 | avg    23.6 | max    67.0 | signals 882 | icon -0.024 | MI 0.111 | jsd 0.095/0.445 | sym [0.000,0.200,0.085] | sil -0.492
gen 3960 | avg    23.2 | max    67.0 | signals 765 | icon -0.026 | MI 0.085 | jsd 0.192/0.568 | sym [0.000,0.370,0.148] | sil -0.498
gen 3970 | avg    22.6 | max    66.0 | signals 753 | icon -0.058 | MI 0.086 | jsd 0.234/0.396 | sym [0.000,0.327,0.200] | sil -0.231
gen 3980 | avg    31.0 | max   106.0 | signals 946 | icon -0.045 | MI 0.045 | jsd 0.143/0.432 | sym [0.000,0.166,0.158] | sil -0.376
gen 3990 | avg    22.0 | max    60.0 | signals 744 | icon -0.032 | MI 0.064 | jsd 0.137/0.333 | sym [0.000,0.195,0.135] | sil -0.337
gen 4000 | avg    30.3 | max    95.0 | signals 986 | icon -0.021 | MI 0.050 | jsd 0.126/0.501 | sym [0.000,0.216,0.142] | sil -0.433
gen 4010 | avg    18.8 | max    52.0 | signals 773 | icon -0.057 | MI 0.073 | jsd 0.233/0.432 | sym [0.000,0.406,0.178] | sil -0.384
gen 4020 | avg    20.5 | max    65.0 | signals 723 | icon -0.050 | MI 0.064 | jsd 0.138/0.482 | sym [0.000,0.276,0.155] | sil -0.554
gen 4030 | avg    40.2 | max   105.0 | signals 1290 | icon -0.018 | MI 0.043 | jsd 0.104/0.207 | sym [0.000,0.147,0.058] | sil -0.397
gen 4040 | avg    25.7 | max    74.0 | signals 923 | icon -0.022 | MI 0.033 | jsd 0.120/0.385 | sym [0.000,0.199,0.111] | sil -0.365
gen 4050 | avg    28.5 | max    99.0 | signals 978 | icon -0.036 | MI 0.003 | jsd 0.193/0.375 | sym [0.000,0.251,0.196] | sil -0.456
gen 4060 | avg    28.0 | max    91.0 | signals 996 | icon -0.035 | MI 0.037 | jsd 0.186/0.398 | sym [0.000,0.354,0.105] | sil -0.419
gen 4070 | avg    21.8 | max    60.0 | signals 725 | icon -0.043 | MI 0.082 | jsd 0.142/0.417 | sym [0.000,0.275,0.133] | sil -0.506
gen 4080 | avg    20.8 | max    59.0 | signals 668 | icon -0.034 | MI 0.054 | jsd 0.215/0.317 | sym [0.000,0.340,0.091] | sil -0.458
gen 4090 | avg    33.7 | max    88.0 | signals 1166 | icon -0.050 | MI 0.052 | jsd 0.157/0.392 | sym [0.000,0.309,0.061] | sil -0.524
gen 4100 | avg    22.9 | max    58.0 | signals 737 | icon -0.018 | MI 0.091 | jsd 0.171/0.413 | sym [0.000,0.364,0.086] | sil -0.350
gen 4110 | avg    25.8 | max    58.0 | signals 838 | icon -0.024 | MI 0.093 | jsd 0.156/0.436 | sym [0.000,0.380,0.183] | sil -0.416
gen 4120 | avg    44.2 | max   101.0 | signals 1570 | icon -0.016 | MI 0.011 | jsd 0.121/0.356 | sym [0.000,0.208,0.084] | sil -0.463
gen 4130 | avg    31.3 | max    79.0 | signals 1094 | icon -0.035 | MI 0.030 | jsd 0.120/0.421 | sym [0.000,0.263,0.080] | sil -0.466
gen 4140 | avg    25.6 | max    68.0 | signals 808 | icon -0.017 | MI 0.043 | jsd 0.162/0.322 | sym [0.000,0.258,0.156] | sil -0.379
gen 4150 | avg    22.4 | max    82.0 | signals 793 | icon -0.032 | MI 0.046 | jsd 0.118/0.407 | sym [0.000,0.266,0.084] | sil -0.484
gen 4160 | avg    25.6 | max   122.0 | signals 831 | icon -0.053 | MI 0.104 | jsd 0.139/0.502 | sym [0.000,0.306,0.110] | sil -0.507
gen 4170 | avg    28.5 | max    93.0 | signals 1038 | icon -0.014 | MI 0.010 | jsd 0.088/0.416 | sym [0.000,0.151,0.068] | sil -0.386
gen 4180 | avg    21.3 | max    60.0 | signals 692 | icon -0.064 | MI 0.035 | jsd 0.128/0.476 | sym [0.000,0.281,0.097] | sil -0.462
gen 4190 | avg    30.4 | max    74.0 | signals 1051 | icon -0.015 | MI 0.018 | jsd 0.118/0.422 | sym [0.000,0.183,0.096] | sil -0.421
gen 4200 | avg    22.6 | max    75.0 | signals 767 | icon -0.027 | MI 0.019 | jsd 0.155/0.398 | sym [0.000,0.265,0.114] | sil -0.523
gen 4210 | avg    21.8 | max    77.0 | signals 706 | icon -0.028 | MI 0.028 | jsd 0.143/0.384 | sym [0.000,0.243,0.106] | sil -0.353
gen 4220 | avg    22.2 | max    68.0 | signals 678 | icon -0.050 | MI 0.059 | jsd 0.122/0.444 | sym [0.000,0.293,0.091] | sil -0.273
gen 4230 | avg    26.8 | max    65.0 | signals 864 | icon -0.071 | MI 0.008 | jsd 0.152/0.417 | sym [0.000,0.270,0.121] | sil -0.448
gen 4240 | avg    21.9 | max    54.0 | signals 802 | icon -0.051 | MI 0.028 | jsd 0.083/0.368 | sym [0.000,0.175,0.108] | sil -0.488
gen 4250 | avg    26.4 | max    66.0 | signals 897 | icon -0.036 | MI 0.046 | jsd 0.107/0.498 | sym [0.000,0.243,0.070] | sil -0.452
gen 4260 | avg    23.9 | max    86.0 | signals 806 | icon -0.017 | MI 0.026 | jsd 0.106/0.289 | sym [0.000,0.187,0.071] | sil -0.384
gen 4270 | avg    32.4 | max    88.0 | signals 1143 | icon -0.005 | MI 0.017 | jsd 0.133/0.473 | sym [0.000,0.202,0.095] | sil -0.421
gen 4280 | avg    38.3 | max    92.0 | signals 1329 | icon -0.026 | MI 0.018 | jsd 0.142/0.400 | sym [0.000,0.227,0.061] | sil -0.396
gen 4290 | avg    22.8 | max    65.0 | signals 766 | icon -0.063 | MI 0.094 | jsd 0.126/0.390 | sym [0.000,0.321,0.053] | sil -0.231
gen 4300 | avg    20.4 | max    66.0 | signals 681 | icon -0.057 | MI 0.055 | jsd 0.183/0.437 | sym [0.000,0.305,0.097] | sil -0.456
gen 4310 | avg    19.4 | max    56.0 | signals 669 | icon -0.064 | MI 0.074 | jsd 0.129/0.263 | sym [0.000,0.209,0.034] | sil -0.264
gen 4320 | avg    28.8 | max    85.0 | signals 1004 | icon -0.037 | MI 0.031 | jsd 0.164/0.348 | sym [0.000,0.226,0.059] | sil -0.470
gen 4330 | avg    24.8 | max    57.0 | signals 849 | icon -0.040 | MI 0.041 | jsd 0.199/0.450 | sym [0.000,0.308,0.114] | sil -0.400
gen 4340 | avg    22.7 | max   107.0 | signals 771 | icon -0.043 | MI 0.068 | jsd 0.212/0.519 | sym [0.000,0.381,0.097] | sil -0.412
gen 4350 | avg    19.9 | max    62.0 | signals 693 | icon -0.055 | MI 0.057 | jsd 0.150/0.544 | sym [0.000,0.323,0.086] | sil -0.282
gen 4360 | avg    24.2 | max    69.0 | signals 802 | icon -0.050 | MI 0.024 | jsd 0.126/0.381 | sym [0.000,0.216,0.064] | sil -0.230
gen 4370 | avg    21.9 | max    62.0 | signals 779 | icon -0.040 | MI 0.050 | jsd 0.137/0.459 | sym [0.000,0.274,0.065] | sil -0.385
gen 4380 | avg    25.6 | max    85.0 | signals 819 | icon -0.067 | MI 0.036 | jsd 0.147/0.439 | sym [0.000,0.299,0.076] | sil -0.286
gen 4390 | avg    35.0 | max    92.0 | signals 1332 | icon -0.029 | MI 0.017 | jsd 0.191/0.468 | sym [0.000,0.299,0.124] | sil -0.364
gen 4400 | avg    20.9 | max    54.0 | signals 742 | icon -0.047 | MI 0.099 | jsd 0.158/0.458 | sym [0.000,0.297,0.083] | sil -0.099
gen 4410 | avg    22.5 | max    69.0 | signals 812 | icon -0.031 | MI 0.063 | jsd 0.089/0.390 | sym [0.000,0.246,0.046] | sil -0.414
gen 4420 | avg    22.5 | max    59.0 | signals 739 | icon -0.065 | MI 0.060 | jsd 0.095/0.385 | sym [0.000,0.255,0.080] | sil -0.522
gen 4430 | avg    22.6 | max    52.0 | signals 815 | icon -0.043 | MI 0.050 | jsd 0.085/0.301 | sym [0.000,0.212,0.057] | sil -0.439
gen 4440 | avg    27.9 | max    58.0 | signals 1060 | icon -0.031 | MI 0.004 | jsd 0.177/0.323 | sym [0.000,0.252,0.096] | sil -0.378
gen 4450 | avg    22.2 | max    73.0 | signals 805 | icon -0.012 | MI 0.039 | jsd 0.081/0.256 | sym [0.000,0.172,0.049] | sil -0.359
gen 4460 | avg    27.4 | max    72.0 | signals 1086 | icon -0.035 | MI 0.023 | jsd 0.085/0.322 | sym [0.000,0.168,0.051] | sil -0.345
gen 4470 | avg    25.4 | max    76.0 | signals 857 | icon -0.023 | MI 0.029 | jsd 0.231/0.295 | sym [0.000,0.335,0.082] | sil -0.396
gen 4480 | avg    38.4 | max    71.0 | signals 1334 | icon -0.021 | MI 0.045 | jsd 0.178/0.338 | sym [0.000,0.295,0.031] | sil -0.320
gen 4490 | avg    19.2 | max    49.0 | signals 653 | icon -0.006 | MI 0.074 | jsd 0.172/0.276 | sym [0.000,0.276,0.072] | sil -0.465
gen 4500 | avg    24.1 | max    81.0 | signals 786 | icon -0.023 | MI 0.014 | jsd 0.154/0.174 | sym [0.000,0.201,0.070] | sil -0.442
gen 4510 | avg    29.0 | max   103.0 | signals 974 | icon -0.051 | MI 0.009 | jsd 0.219/0.306 | sym [0.000,0.309,0.091] | sil -0.471
gen 4520 | avg    22.4 | max    65.0 | signals 815 | icon -0.037 | MI 0.009 | jsd 0.215/0.382 | sym [0.000,0.349,0.102] | sil -0.458
gen 4530 | avg    21.5 | max    56.0 | signals 781 | icon -0.037 | MI 0.028 | jsd 0.216/0.295 | sym [0.000,0.333,0.049] | sil -0.509
gen 4540 | avg    24.8 | max    78.0 | signals 841 | icon -0.018 | MI 0.020 | jsd 0.215/0.200 | sym [0.000,0.270,0.059] | sil -0.553
gen 4550 | avg    25.6 | max    88.0 | signals 980 | icon -0.021 | MI 0.023 | jsd 0.314/0.216 | sym [0.000,0.359,0.134] | sil -0.452
gen 4560 | avg    20.0 | max    61.0 | signals 751 | icon -0.044 | MI 0.086 | jsd 0.232/0.385 | sym [0.000,0.395,0.057] | sil -0.481
gen 4570 | avg    19.9 | max    63.0 | signals 674 | icon -0.052 | MI 0.076 | jsd 0.226/0.326 | sym [0.000,0.422,0.041] | sil -0.470
gen 4580 | avg    28.1 | max    75.0 | signals 1049 | icon -0.040 | MI 0.022 | jsd 0.168/0.309 | sym [0.000,0.251,0.055] | sil -0.413
gen 4590 | avg    28.8 | max    76.0 | signals 993 | icon -0.010 | MI 0.005 | jsd 0.277/0.209 | sym [0.000,0.249,0.079] | sil -0.436
gen 4600 | avg    23.9 | max    61.0 | signals 949 | icon -0.039 | MI 0.023 | jsd 0.232/0.295 | sym [0.000,0.312,0.092] | sil -0.387
gen 4610 | avg    23.6 | max    58.0 | signals 783 | icon -0.027 | MI 0.054 | jsd 0.224/0.263 | sym [0.000,0.276,0.099] | sil -0.166
gen 4620 | avg    31.5 | max    73.0 | signals 1121 | icon -0.033 | MI 0.007 | jsd 0.262/0.280 | sym [0.000,0.335,0.130] | sil -0.477
gen 4630 | avg    32.7 | max   122.0 | signals 1158 | icon -0.046 | MI 0.009 | jsd 0.190/0.385 | sym [0.000,0.293,0.075] | sil -0.374
gen 4640 | avg    26.7 | max    79.0 | signals 932 | icon -0.027 | MI 0.055 | jsd 0.160/0.539 | sym [0.000,0.317,0.084] | sil -0.344
gen 4650 | avg    22.3 | max    58.0 | signals 832 | icon -0.026 | MI 0.050 | jsd 0.221/0.403 | sym [0.000,0.386,0.068] | sil -0.117
gen 4660 | avg    20.3 | max    47.0 | signals 715 | icon -0.039 | MI 0.068 | jsd 0.196/0.532 | sym [0.000,0.358,0.080] | sil -0.439
gen 4670 | avg    20.6 | max    57.0 | signals 769 | icon -0.031 | MI 0.056 | jsd 0.222/0.371 | sym [0.000,0.346,0.045] | sil -0.479
gen 4680 | avg    28.3 | max    85.0 | signals 1180 | icon -0.006 | MI 0.090 | jsd 0.194/0.391 | sym [0.000,0.366,0.039] | sil -0.374
gen 4690 | avg    29.9 | max    83.0 | signals 1094 | icon -0.029 | MI 0.022 | jsd 0.201/0.325 | sym [0.000,0.338,0.046] | sil -0.432
gen 4700 | avg    21.0 | max    53.0 | signals 738 | icon -0.039 | MI 0.121 | jsd 0.151/0.400 | sym [0.000,0.360,0.047] | sil -0.452
gen 4710 | avg    17.5 | max    49.0 | signals 630 | icon -0.043 | MI 0.139 | jsd 0.096/0.440 | sym [0.000,0.278,0.077] | sil -0.469
gen 4720 | avg    20.4 | max    63.0 | signals 750 | icon -0.033 | MI 0.075 | jsd 0.159/0.349 | sym [0.000,0.270,0.130] | sil -0.432
gen 4730 | avg    29.4 | max   106.0 | signals 1072 | icon -0.033 | MI 0.021 | jsd 0.060/0.206 | sym [0.000,0.088,0.069] | sil -0.376
gen 4740 | avg    23.0 | max    64.0 | signals 756 | icon -0.067 | MI 0.035 | jsd 0.053/0.296 | sym [0.000,0.140,0.067] | sil -0.470
gen 4750 | avg    32.3 | max    96.0 | signals 1158 | icon -0.016 | MI 0.030 | jsd 0.165/0.247 | sym [0.000,0.238,0.065] | sil -0.407
gen 4760 | avg    30.2 | max   100.0 | signals 1179 | icon -0.022 | MI 0.047 | jsd 0.110/0.401 | sym [0.000,0.198,0.065] | sil -0.469
gen 4770 | avg    20.8 | max    54.0 | signals 737 | icon -0.047 | MI 0.071 | jsd 0.066/0.289 | sym [0.000,0.151,0.063] | sil -0.402
gen 4780 | avg    22.2 | max    57.0 | signals 814 | icon -0.054 | MI 0.075 | jsd 0.076/0.356 | sym [0.000,0.152,0.103] | sil -0.485
gen 4790 | avg    22.0 | max    58.0 | signals 807 | icon -0.031 | MI 0.048 | jsd 0.158/0.384 | sym [0.000,0.194,0.194] | sil -0.417
gen 4800 | avg    21.5 | max    53.0 | signals 790 | icon -0.028 | MI 0.071 | jsd 0.116/0.412 | sym [0.000,0.169,0.163] | sil -0.498
gen 4810 | avg    20.6 | max    57.0 | signals 660 | icon -0.048 | MI 0.057 | jsd 0.121/0.360 | sym [0.000,0.185,0.142] | sil -0.353
gen 4820 | avg    29.1 | max    63.0 | signals 985 | icon -0.021 | MI 0.027 | jsd 0.070/0.236 | sym [0.000,0.096,0.085] | sil -0.396
gen 4830 | avg    29.0 | max    86.0 | signals 1054 | icon -0.036 | MI 0.025 | jsd 0.072/0.279 | sym [0.000,0.066,0.124] | sil -0.378
gen 4840 | avg    24.7 | max    76.0 | signals 794 | icon -0.044 | MI 0.038 | jsd 0.106/0.401 | sym [0.000,0.139,0.151] | sil -0.447
gen 4850 | avg    25.5 | max    81.0 | signals 884 | icon -0.064 | MI 0.037 | jsd 0.121/0.419 | sym [0.000,0.172,0.181] | sil -0.480
gen 4860 | avg    28.4 | max    80.0 | signals 962 | icon -0.029 | MI 0.001 | jsd 0.182/0.440 | sym [0.000,0.201,0.231] | sil -0.217
gen 4870 | avg    38.7 | max   118.0 | signals 1377 | icon -0.032 | MI 0.007 | jsd 0.158/0.386 | sym [0.000,0.169,0.190] | sil -0.445
gen 4880 | avg    18.4 | max    51.0 | signals 684 | icon -0.032 | MI 0.087 | jsd 0.158/0.537 | sym [0.000,0.295,0.197] | sil -0.510
gen 4890 | avg    23.6 | max    63.0 | signals 912 | icon -0.048 | MI 0.035 | jsd 0.150/0.280 | sym [0.000,0.223,0.073] | sil -0.433
gen 4900 | avg    21.0 | max    60.0 | signals 759 | icon -0.032 | MI 0.004 | jsd 0.144/0.303 | sym [0.000,0.193,0.084] | sil -0.382
gen 4910 | avg    19.8 | max    72.0 | signals 789 | icon -0.049 | MI 0.025 | jsd 0.157/0.215 | sym [0.000,0.203,0.071] | sil -0.420
gen 4920 | avg    22.5 | max    52.0 | signals 840 | icon -0.039 | MI 0.018 | jsd 0.181/0.407 | sym [0.000,0.244,0.104] | sil -0.388
gen 4930 | avg    24.0 | max    83.0 | signals 833 | icon -0.036 | MI 0.028 | jsd 0.082/0.275 | sym [0.000,0.132,0.049] | sil -0.475
gen 4940 | avg    35.4 | max   103.0 | signals 1190 | icon -0.024 | MI 0.004 | jsd 0.070/0.387 | sym [0.000,0.121,0.053] | sil -0.395
gen 4950 | avg    24.6 | max    74.0 | signals 742 | icon -0.042 | MI 0.020 | jsd 0.069/0.461 | sym [0.000,0.160,0.105] | sil -0.374
gen 4960 | avg    27.1 | max    88.0 | signals 960 | icon -0.059 | MI 0.012 | jsd 0.077/0.322 | sym [0.000,0.144,0.055] | sil -0.402
gen 4970 | avg    25.4 | max    72.0 | signals 979 | icon -0.037 | MI 0.010 | jsd 0.092/0.166 | sym [0.000,0.102,0.059] | sil -0.388
gen 4980 | avg    22.6 | max    69.0 | signals 804 | icon -0.062 | MI 0.027 | jsd 0.099/0.176 | sym [0.000,0.150,0.035] | sil -0.511
gen 4990 | avg    26.5 | max    96.0 | signals 884 | icon -0.038 | MI 0.041 | jsd 0.042/0.289 | sym [0.000,0.101,0.033] | sil -0.467
gen 5000 | avg    20.6 | max    87.0 | signals 768 | icon -0.085 | MI 0.037 | jsd 0.180/0.232 | sym [0.000,0.228,0.066] | sil -0.422
gen 5010 | avg    19.7 | max    69.0 | signals 667 | icon -0.039 | MI 0.036 | jsd 0.100/0.243 | sym [0.000,0.164,0.075] | sil -0.468
gen 5020 | avg    23.5 | max    59.0 | signals 839 | icon -0.012 | MI 0.054 | jsd 0.077/0.094 | sym [0.000,0.103,0.064] | sil -0.387
gen 5030 | avg    20.2 | max    60.0 | signals 712 | icon -0.059 | MI 0.036 | jsd 0.149/0.354 | sym [0.000,0.248,0.071] | sil -0.078
gen 5040 | avg    20.2 | max    64.0 | signals 731 | icon -0.045 | MI 0.033 | jsd 0.204/0.409 | sym [0.000,0.270,0.153] | sil -0.393
gen 5050 | avg    23.9 | max    78.0 | signals 808 | icon -0.027 | MI 0.012 | jsd 0.118/0.314 | sym [0.000,0.145,0.126] | sil -0.472
gen 5060 | avg    38.3 | max    87.0 | signals 1539 | icon -0.021 | MI 0.003 | jsd 0.120/0.532 | sym [0.000,0.110,0.181] | sil -0.159
gen 5070 | avg    34.7 | max    78.0 | signals 1335 | icon -0.022 | MI 0.006 | jsd 0.114/0.243 | sym [0.000,0.116,0.089] | sil -0.306
gen 5080 | avg    44.4 | max   121.0 | signals 1629 | icon -0.018 | MI 0.005 | jsd 0.151/0.151 | sym [0.000,0.153,0.085] | sil -0.315
gen 5090 | avg    23.1 | max    64.0 | signals 901 | icon -0.038 | MI 0.029 | jsd 0.110/0.256 | sym [0.000,0.135,0.041] | sil -0.460
gen 5100 | avg    21.2 | max    54.0 | signals 746 | icon -0.035 | MI 0.034 | jsd 0.120/0.092 | sym [0.000,0.080,0.080] | sil -0.446
gen 5110 | avg    27.9 | max    66.0 | signals 939 | icon -0.033 | MI 0.017 | jsd 0.138/0.298 | sym [0.000,0.153,0.100] | sil -0.461
gen 5120 | avg    43.3 | max   107.0 | signals 1429 | icon -0.028 | MI 0.016 | jsd 0.174/0.554 | sym [0.000,0.250,0.120] | sil -0.368
gen 5130 | avg    34.4 | max    76.0 | signals 1253 | icon -0.027 | MI 0.016 | jsd 0.111/0.394 | sym [0.000,0.127,0.079] | sil -0.264
gen 5140 | avg    20.0 | max    51.0 | signals 701 | icon -0.070 | MI 0.024 | jsd 0.067/0.146 | sym [0.000,0.082,0.030] | sil -0.308
gen 5150 | avg    19.9 | max    44.0 | signals 717 | icon -0.038 | MI 0.053 | jsd 0.107/0.302 | sym [0.000,0.103,0.030] | sil -0.258
gen 5160 | avg    21.1 | max    50.0 | signals 751 | icon -0.051 | MI 0.012 | jsd 0.080/0.319 | sym [0.000,0.090,0.046] | sil -0.369
gen 5170 | avg    43.3 | max    86.0 | signals 1502 | icon -0.036 | MI 0.009 | jsd 0.047/0.274 | sym [0.000,0.048,0.068] | sil -0.410
gen 5180 | avg    28.8 | max    93.0 | signals 911 | icon -0.040 | MI 0.015 | jsd 0.138/0.533 | sym [0.000,0.188,0.167] | sil -0.454
